record_id,brand,country,region,plan_type,rate_per_min_myr,rate_fixed_per_min_myr,rate_per_sms_myr,notes,source_url,scraped_at
342,Maxis,Turkmenistan,Central Asia,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
343,Maxis,Turks and Caicos Islands,Caribbean,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
344,Maxis,Turks and Caicos Islands,Caribbean,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
345,Maxis,Uganda,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
346,Maxis,Uganda,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
347,Maxis,Ukraine,Europe,prepaid,2.4,2.4,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
348,Maxis,Ukraine,Europe,postpaid,2.88,2.88,0.5,IDD 132: RM1.0625/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
349,Maxis,United Arab Emirates,Middle East,prepaid,2.4,2.4,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
350,Maxis,United Arab Emirates,Middle East,postpaid,2.88,2.88,0.5,IDD 132: RM0.5225/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
351,Maxis,United Kingdom,Europe,prepaid,3.76,3.76,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
352,Maxis,United Kingdom,Europe,postpaid,3.75,3.75,0.5,IDD 132 Fixed: RM3.76/min; Mobile: RM3.76/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
353,Maxis,United Kingdom Premium Number,Europe,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
354,Maxis,United Kingdom Premium Number,Europe,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
355,Maxis,UK Virgin Islands,Caribbean,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
356,Maxis,UK Virgin Islands,Caribbean,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
357,Maxis,Uruguay,South America,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
358,Maxis,Uruguay,South America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
359,Maxis,USA,North America,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
360,Maxis,USA,North America,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
361,Maxis,USA Alaska,North America,prepaid,0.99,0.99,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
362,Maxis,USA Alaska,North America,postpaid,1.0,1.0,0.5,IDD 132: RM0.395/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
363,Maxis,USA Hawaii,North America,prepaid,0.99,0.99,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
364,Maxis,USA Hawaii,North America,postpaid,1.0,1.0,0.5,IDD 132: RM0.505/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
365,Maxis,US Virgin Islands,Caribbean,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
366,Maxis,US Virgin Islands,Caribbean,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
367,Maxis,Uzbekistan,Central Asia,prepaid,3.0,3.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
368,Maxis,Uzbekistan,Central Asia,postpaid,3.6,3.6,0.5,IDD 132: RM1.3325/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
369,Maxis,Venezuela,South America,prepaid,4.0,4.0,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
370,Maxis,Venezuela,South America,postpaid,4.8,4.8,,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
371,Maxis,Vietnam,Southeast Asia,prepaid,0.26,0.26,0.3,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
372,Maxis,Vietnam,Southeast Asia,postpaid,2.4,2.4,0.5,IDD 132: RM0.27/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
373,Maxis,Vietnam Domestic Premium Service,Southeast Asia,prepaid,0.26,0.26,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
374,Maxis,Vietnam Domestic Premium Service,Southeast Asia,postpaid,6.0,6.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
375,Maxis,Yemen Republic,Middle East,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
376,Maxis,Yemen Republic,Middle East,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
377,Maxis,Yemen South,Middle East,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
378,Maxis,Yemen South,Middle East,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
379,Maxis,Zambia,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
380,Maxis,Zambia,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM1.765/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
381,Maxis,Zaire,Africa,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
382,Maxis,Zaire,Africa,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
