record_id,brand,country,region,plan_type,rate_per_min_myr,rate_fixed_per_min_myr,rate_per_sms_myr,notes,source_url,scraped_at
329,Hotlink,Serbia,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
330,Hotlink,Serbia,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
331,Hotlink,Sierra Leone,Africa,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
332,Hotlink,Sierra Leone,Africa,postpaid,6.0,6.0,,IDD 132: RM2.6/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
333,Hotlink,Singapore,Southeast Asia,prepaid,0.5,0.2,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
334,Hotlink,Singapore,Southeast Asia,postpaid,0.5,0.5,0.2,IDD 132: RM0.09/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
335,Hotlink,Slovakia Republic,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
336,Hotlink,Slovakia Republic,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
337,Hotlink,Slovenia,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
338,Hotlink,Slovenia,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
339,Hotlink,Solomon Islands,Oceania,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
340,Hotlink,Solomon Islands,Oceania,postpaid,6.0,6.0,,IDD 132: RM4.54/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
341,Hotlink,Somalia,Africa,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
342,Hotlink,Somalia,Africa,postpaid,6.0,6.0,,IDD 132: RM2.86/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
343,Hotlink,South Africa,Africa,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
344,Hotlink,South Africa,Africa,postpaid,2.88,2.88,0.5,IDD 132: RM0.595/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
345,Hotlink,South Korea,East Asia,prepaid,2.39,0.7,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
346,Hotlink,South Korea,East Asia,postpaid,2.88,2.88,0.5,IDD 132: RM0.145/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
347,Hotlink,Spain,Europe,prepaid,0.99,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
348,Hotlink,Spain,Europe,postpaid,2.88,2.88,0.5,IDD 132: RM0.1975/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
349,Hotlink,Sri Lanka,South Asia,prepaid,1.42,1.42,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
350,Hotlink,Sri Lanka,South Asia,postpaid,0.71,0.71,0.3,IDD 132: RM0.86/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
351,Hotlink,St. Kitts And Nevis,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
352,Hotlink,St. Kitts And Nevis,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
353,Hotlink,St. Lucia,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
354,Hotlink,St. Lucia,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
355,Hotlink,St. Maarten,Caribbean,prepaid,2.68,2.68,,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
356,Hotlink,St. Maarten,Caribbean,postpaid,3.22,3.22,0.5,IDD 132: RM1.495/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
357,Hotlink,St. Pierre & Miquelon,Other,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
358,Hotlink,St. Pierre & Miquelon,Other,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
359,Hotlink,St. Vincent & Grenadines,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
360,Hotlink,St. Vincent & Grenadines,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
361,Hotlink,Sudan,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
362,Hotlink,Sudan,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM1.385/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
363,Hotlink,Sudan South,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
364,Hotlink,Sudan South,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
365,Hotlink,Surinam,South America,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
366,Hotlink,Surinam,South America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
367,Hotlink,Swaziland,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
368,Hotlink,Swaziland,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
369,Hotlink,Sweden,Europe,prepaid,2.39,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
370,Hotlink,Sweden,Europe,postpaid,2.88,2.88,0.5,IDD 132: RM0.18/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
371,Hotlink,Switzerland,Europe,prepaid,2.39,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
372,Hotlink,Switzerland,Europe,postpaid,2.88,2.88,0.5,IDD 132: RM0.18/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
373,Hotlink,Syria,Middle East,prepaid,3.0,3.0,,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
374,Hotlink,Syria,Middle East,postpaid,3.6,3.6,,IDD 132: RM1.835/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
375,Hotlink,Taiwan,East Asia,prepaid,1.2,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
376,Hotlink,Taiwan,East Asia,postpaid,,,0.5,IDD 132: RM0.145/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
377,Hotlink,Tajikistan,Central Asia,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
378,Hotlink,Tajikistan,Central Asia,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
379,Hotlink,Tanzania,Africa,prepaid,4.0,4.0,,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
380,Hotlink,Tanzania,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
381,Hotlink,Thailand,Southeast Asia,prepaid,0.2,0.2,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
382,Hotlink,Thailand,Southeast Asia,postpaid,2.0,2.0,0.2,IDD 132: RM0.1075/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
383,Hotlink,Togo,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
384,Hotlink,Togo,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
385,Hotlink,Trinidad And Tobago,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
386,Hotlink,Trinidad And Tobago,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
387,Hotlink,Tunisia,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
388,Hotlink,Tunisia,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
389,Hotlink,Turkey,Middle East,prepaid,3.0,3.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
390,Hotlink,Turkey,Middle East,postpaid,3.6,3.6,0.5,IDD 132: RM0.9725/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
391,Hotlink,Turkmenistan,Central Asia,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
392,Hotlink,Turkmenistan,Central Asia,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
393,Hotlink,Turks And Caicos Islands,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
394,Hotlink,Turks And Caicos Islands,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
395,Hotlink,Uganda,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
396,Hotlink,Uganda,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
397,Hotlink,Ukraine,Europe,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
398,Hotlink,Ukraine,Europe,postpaid,2.88,2.88,0.5,IDD 132: RM1.0625/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
399,Hotlink,United Arab Emirates,Middle East,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
400,Hotlink,United Arab Emirates,Middle East,postpaid,2.88,2.88,0.5,IDD 132: RM0.5225/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
401,Hotlink,United Kingdom,Europe,prepaid,3.76,3.76,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
402,Hotlink,United Kingdom,Europe,postpaid,3.75,3.75,0.5,IDD 132: RM3.76/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
403,Hotlink,Uruguay,South America,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
404,Hotlink,Uruguay,South America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
405,Hotlink,United States of America (USA),North America,prepaid,0.3,0.3,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
406,Hotlink,United States of America (USA),North America,postpaid,1.0,1.0,0.5,IDD 132: RM0.1625/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
407,Hotlink,USA Alaska,North America,prepaid,0.99,0.99,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
408,Hotlink,USA Alaska,North America,postpaid,1.0,1.0,0.5,IDD 132: RM0.395/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
409,Hotlink,USA Guam,Oceania,prepaid,0.99,0.99,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
410,Hotlink,USA Guam,Oceania,postpaid,1.0,1.0,0.5,IDD 132: RM1.025/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
411,Hotlink,USA Hawaii,North America,prepaid,0.99,0.99,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
412,Hotlink,USA Hawaii,North America,postpaid,1.0,1.0,0.5,IDD 132: RM0.505/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
413,Hotlink,USA UK Virgin Islands,Caribbean,prepaid,3.0,3.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
414,Hotlink,USA UK Virgin Islands,Caribbean,postpaid,3.6,3.6,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
415,Hotlink,USA US Virgin Islands,Caribbean,prepaid,3.0,3.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
416,Hotlink,USA US Virgin Islands,Caribbean,postpaid,3.6,3.6,0.5,IDD 132: RM1.025/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
417,Hotlink,Uzbekistan,Central Asia,prepaid,3.0,3.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
418,Hotlink,Uzbekistan,Central Asia,postpaid,3.6,3.6,0.5,IDD 132: RM1.3325/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
419,Hotlink,Venezuela,South America,prepaid,4.0,4.0,,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
420,Hotlink,Venezuela,South America,postpaid,4.8,4.8,,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
421,Hotlink,Vietnam,Southeast Asia,prepaid,0.26,0.26,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
422,Hotlink,Vietnam,Southeast Asia,postpaid,2.4,2.4,0.5,IDD 132: RM0.27/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
423,Hotlink,Vietnam Domestic Premium Service,Southeast Asia,prepaid,0.26,0.26,,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
424,Hotlink,Vietnam Domestic Premium Service,Southeast Asia,postpaid,6.0,6.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
425,Hotlink,Yemen,Middle East,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
426,Hotlink,Yemen,Middle East,postpaid,2.88,2.88,0.5,IDD 132: RM1.3325/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
427,Hotlink,Zambia,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
428,Hotlink,Zambia,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM1.765/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
429,Hotlink,Zimbabwe,Africa,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
430,Hotlink,Zimbabwe,Africa,postpaid,6.0,6.0,,IDD 132: RM1.42/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
