record_id,brand,country,region,plan_type,rate_per_min_myr,rate_fixed_per_min_myr,rate_per_sms_myr,country_code,access_code,plan_specific,notes,source_url,scraped_at
318,U Mobile,Pakistan,South Asia,postpaid,0.8,0.8,0.35,92.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
319,U Mobile,Palau,Other,prepaid,3.38,3.38,0.35,680.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
320,U Mobile,Palau,Other,postpaid,3.38,3.38,0.35,680.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
321,U Mobile,Palestine,Middle East,prepaid,3.38,3.38,0.35,970.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
322,U Mobile,Palestine,Middle East,postpaid,3.38,3.38,0.35,970.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
323,U Mobile,Panama,Other,prepaid,3.38,3.38,0.35,507.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
324,U Mobile,Panama,Other,postpaid,3.38,3.38,0.35,507.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
325,U Mobile,Papua New Guinea,Oceania,prepaid,3.38,3.38,0.35,675.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
326,U Mobile,Papua New Guinea,Oceania,postpaid,3.38,3.38,0.35,675.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
327,U Mobile,Paraguay,South America,prepaid,3.38,3.38,0.35,595.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
328,U Mobile,Paraguay,South America,postpaid,3.38,3.38,0.35,595.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
329,U Mobile,Peru,South America,prepaid,3.38,3.38,0.35,51.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
330,U Mobile,Peru,South America,postpaid,3.38,3.38,0.35,51.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
331,U Mobile,Philippines,Southeast Asia,prepaid,0.6,0.6,0.35,63.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
332,U Mobile,Philippines,Southeast Asia,postpaid,1.0,1.0,0.35,63.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
333,U Mobile,Poland,Europe,prepaid,3.38,3.38,0.35,48.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
334,U Mobile,Poland,Europe,postpaid,3.38,3.38,0.35,48.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
335,U Mobile,Portugal,Europe,prepaid,3.38,3.38,0.35,351.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
336,U Mobile,Portugal,Europe,postpaid,3.38,3.38,0.35,351.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
337,U Mobile,Puerto Rico (+1-787/1-939),Other,prepaid,1.38,1.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
338,U Mobile,Puerto Rico (+1-787/1-939),Other,postpaid,1.38,1.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
339,U Mobile,Qatar,Middle East,prepaid,1.12,1.12,0.35,974.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
340,U Mobile,Qatar,Middle East,postpaid,1.12,1.12,0.35,974.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
341,U Mobile,Reunion,Other,prepaid,3.38,3.38,0.35,262.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
342,U Mobile,Reunion,Other,postpaid,3.38,3.38,0.35,262.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
343,U Mobile,Romania,Europe,prepaid,3.38,3.38,0.35,40.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
344,U Mobile,Romania,Europe,postpaid,3.38,3.38,0.35,40.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
